"David Bowie","9/29/2025","Pop/Rock","","","SACD","130","Truckee","Stereo","","Ziggy Stardust","CD","schwarzweissekatze","1972","351","Admin","9/29/2025 10:32:58 AM","351","","9/29/2025 10:36:02","Admin","","YM","E862B4B8-37DC-46E3-89D0-C34BB5F64087",""
"Derek & The Dominos","9/29/2025","Pop/Rock","","","SACD","27","Truckee","Stereo","","Layla & Other Assorted Love Songs","CD","Amazon","1970","351","Admin","9/29/2025 10:48:48 AM","351","","10/3/2025 16:00:31","Admin","","YM","132D9AE4-7D48-4158-A4A9-8D05A0B49531",""
"Dexter Gordon","5/2/2025","Jazz","Hard Bop","","CCIR","850","Carpinteria","Stereo","15 ips","Go!","Tape","Sepea","1962","351","Admin","5/2/2025 7:36:17 PM","351","","5/5/2025 8:17:18 PM","Admin","","YM","A4AD4355-1FD7-47C8-8E1D-DF00CD467135",""
"Diana Krall","4/6/2025","Jazz","Vocal Jazz","","180g","60","Carpinteria","Stereo","45","Love Scenes","Vinyl","Acoustic Sounds","1997","351","Admin","4/6/2025 7:14:56 PM","351","","10/9/2025 14:39:03","Admin","61","YM","C45B4AC2-690D-4BFF-8802-09395596362A",""
"Dido","3/23/2025","Pop/Rock","","","","205","Carpinteria","Stereo","33 ⅓","No Angel","Vinyl","Discogs","1999","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","62","Mark","2615F975-EA46-4E37-86A7-5940A46156B8",""
"Dido","3/23/2025","Pop/Rock","","","140g","29","Truckee","Stereo","33 ⅓","No Angel","Vinyl","Amazon","1999","351","Admin","10/7/2025 3:57:08 PM","351","","10/9/2025 14:39:03","Admin","63","Mark","40317718-ECAD-416A-B8A7-236C82F6C50C",""
"Dire Straits","9/29/2025","Pop/Rock","","","SACD","33","Truckee","Stereo","","Brothers in Arms","CD","Amazon","1985","351","Admin","9/29/2025 10:46:42 AM","351","","10/3/2025 16:11","Admin","","YM","768F2DC0-03A6-453E-BCF8-735C035D7FD4",""
"Dire Straits","4/6/2025","Pop/Rock","","","180g","60","Carpinteria","Stereo","45","Dire Straits","Vinyl","Acoustic Sounds","1978","351","Admin","4/6/2025 7:09:25 PM","351","","10/9/2025 14:39:03","Admin","64","YM","9E63DCB8-F9EC-44E0-896E-1634DD8EB1C2",""
"Doc and Merle Watson","","Folk","","","CCIR","","Carpinteria","Stereo","15 ips","Never The Same Way Once","Tape","Tape Project","1974","351","Admin","3/27/2025 3:41:01 PM","351","","5/5/2025 8:20:45 PM","Admin","","Mark","3689046D-5B04-4E83-BACF-830D936DD83E",""
"Doc Watson","","Folk","","","","","Carpinteria","Stereo","33 ⅓","Doc Watson","Vinyl","","1964","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","65","YM","B0D1E765-453F-4EE7-A80A-7A83F40F826B",""
"Dolly Parton","","Country","","","","","Carpinteria","Stereo","33 ⅓","Jolene","Vinyl","","1974","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","66","YM","1ED15BC7-99ED-4451-AC7F-F7E56F539243",""
"Donald Byrd Band","","Jazz","Hard Bop","","","","Carpinteria","Mono","33 ⅓","A New Perspective","Vinyl","","1963","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","67","YM","B556391A-F68F-45D7-99DB-2C000EE216B5",""
"Donald Byrd Band","","Jazz","Hard Bop","","","","Carpinteria","Mono","33 ⅓","Slow Drag","Vinyl","","1967","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","68","YM","1AED0741-528C-4D11-AEE4-ABB8F5962D3C",""
"Doors","","Pop/Rock","Psychedelic","","","","Carpinteria","Stereo","33 ⅓","L.A. Woman","Vinyl","","1970","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","69","YM","2B07BD36-CD24-44B4-821D-751C64B46725",""
"Doors","","Pop/Rock","Psychedelic","","","","Carpinteria","Mono","33 ⅓","The Doors","Vinyl","","1967","351","Admin","3/27/2025 3:41:01 PM","351","Yes","10/9/2025 14:39:03","Admin","70","YM","EE7BED9E-A1D2-470D-8C89-28084B9ACDCA",""
"Doors","","Pop/Rock","Psychedelic","","180g","","Carpinteria","Stereo","45","The Doors","Vinyl","","1967","351","Admin","3/27/2025 3:41:01 PM","351","No","10/9/2025 14:39:03","Admin","71","YM","9EDA7621-AD6F-48E9-965B-B3A72603D4F1",""
"Doors","9/28/2025","Pop/Rock","Psychedelic","","SACD","30","Truckee","Stereo","45","The Doors","CD","Acoustic Sounds","1967","351","Admin","9/28/2025 11:37:13 PM","351","Yes","9/29/2025 10:51:40","Admin","68","YM","0F983D3B-99B5-4332-98A9-C21F5D444852",""
"Doors","10/7/2025","Pop/Rock","Psychedelic","","140g","59","Truckee","Stereo","45","The Doors","Vinyl","Amazon","1967","351","Admin","10/7/2025 3:57:53 PM","351","Yes","10/9/2025 14:39:03","Admin","72","YM","BE7B96C1-FB55-43D0-96E0-A2FEC04AC607",""
"Dr John","","Pop/Rock","Blues, R&B","","","","Carpinteria","Stereo","33 ⅓","In The Right Place","Vinyl","","1973","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","73","YM","83B397E2-A9EE-43AE-912C-265A7B3D2D3E",""
"Dr Lonnie Smith","","Jazz","Post-Bop","","","","Carpinteria","Mono","33 ⅓","All in My Mind","Vinyl","","2018","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","74","YM","E390F9B0-29B1-48DF-B308-2F256E8635DC",""
"Eagles","11/28/2025","Pop/Rock","","","SACD","40","Truckee","Stereo","","Hotel California","CD","veteranrocker","1976","351","Admin","11/28/2025 9:53:12 PM","351","","11/28/2025 22:10:08","Admin","","YM","D30E6234-448C-4FCC-A71A-BF8208FC7C9D",""
"Ella Fitzgerald","2/24/2025","Pop/Rock","Standards","","180g","60","Carpinteria","Stereo","45","Clap Hands, Here Comes Charlie!","Vinyl","Acoustic Sounds","1962","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","75","YM","3489E12C-AAFD-440E-97F2-D4EC381CB587",""
"Ella Fitzgerald","","Folk","Vocal Jazz","","CCIR","","Carpinteria","Stereo","15 ips","Live at The Concertgebouw 1961","Tape","","1961","351","Admin","3/27/2025 3:41:01 PM","351","","10/4/2025 14:48:28","Admin","","Mark","10BBFFAA-F7A5-4612-AA87-A099727971E6",""
"Ella Fitzgerald / Louis Armstrong","","Jazz","Standards","","","","Carpinteria","Mono","33 ⅓","Ella and Louis","Vinyl","","1956","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","76","YM","8ABEA787-831E-40CB-BED6-9E36EB3794D2",""
"Ella Fitzgerald / Louis Armstrong","9/28/2025","Jazz","Standards","","SACD","30","Truckee","Mono","33 ⅓","Ella and Louis","CD","Acoustic Sounds","1956","351","Admin","9/28/2025 11:51:01 PM","351","","10/3/2025 16:01:39","Admin","72","YM","46C587B2-8A90-4708-AD31-61F2F8EB53AD",""
"Ella Fitzgerald / Louis Armstrong","10/7/2025","Jazz","Standards","","","22","Truckee","Stereo","33 ⅓","Ella and Louis","Vinyl","Amazon","1956","351","Admin","10/7/2025 4:06:03 PM","351","","10/9/2025 14:39:03","Admin","77","YM","87E1CA1C-9514-4FF6-877C-09B1A18EFEF4",""
"Elvis Presley","2/27/2025","Jazz","Rock & Roll","","180g","80","Carpinteria","Stereo","45","24 Karat Hits","Vinyl","Acoustic Sounds","1997","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","78","Mark","9C5AD0E0-9D8E-45D9-AF01-4432047D8F72",""
"Elvis Presley","4/16/2025","Pop/Rock","","","180g","125","Carpinteria","Stereo","45","From Elvis In Memphis","Vinyl","Mobile Fidelity","1969","351","Admin","4/17/2025 3:33:04 AM","351","","10/9/2025 14:39:03","Admin","79","YM","6431AC50-622C-4C67-BF54-2C5B94F97E2C",""
"Emahoy","5/2/2025","Classical","Piano Jazz","Gift from Xander and Luna.  The original recording date for Emahoy Tsege Mariam Gebru’s album Spielt Eigene Kompositionen was 1963. She traveled to Germany that year to record her first two albums, including this one, funded by Emperor Haile Selassie","","","Carpinteria","Stereo","33 ⅓","Emahoy Tsege Mariam Gebru","Vinyl","","1963","351","Admin","5/2/2025 6:21:13 PM","351","","10/9/2025 14:39:03","Admin","80","YM","31F1A6E3-E565-41DE-BAE8-506097EFF850",""
"Emmylou Harris","","Country","Country Rock, Folk Rock","","","","Carpinteria","Stereo","33 ⅓","Elite Hotel","Vinyl","","1975","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","81","YM","1CF95601-EF5A-488C-8FD0-E40E7B92A1D6",""
"Eric Bibb","3/12/2025","Blues","","","CCIR","750","Carpinteria","Stereo","15 ips","Just Like Love","Tape","Discogs","2002","351","Admin","3/27/2025 3:41:01 PM","351","","5/6/2025 3:28:09 AM","Admin","","YM","801786FA-40A5-4BC4-9895-87F6B65E1500",""
"Eric Clapton","","Pop/Rock","Blues Rock","","","","Carpinteria","Stereo","33 ⅓","Unplugged","Vinyl","","1992","351","Admin","3/27/2025 3:41:01 PM","351","Yes","10/9/2025 14:39:03","Admin","82","YM","5EF84BE8-0823-40B4-A4BD-0F712DB24F15",""
"Eric Clapton","9/28/2025","Pop/Rock","Blues Rock","","SACD","35","Truckee","Stereo","33 ⅓","Unplugged","CD","Acoustic Sounds","1992","351","Admin","9/28/2025 11:47:33 PM","351","Yes","9/28/2025 23:47:52","Admin","77","YM","2735F8C0-9ED6-4C82-89A1-E73FE77A75FB",""
"Eric Clapton","10/7/2025","Pop/Rock","Blues Rock","","140g","42","Truckee","Stereo","33 ⅓","Unplugged","Vinyl","Amazon","1992","351","Admin","10/7/2025 4:19:04 PM","351","Yes","10/9/2025 14:39:03","Admin","83","YM","914EE243-4758-457B-9097-069E90226F87",""
"Eva Cassidy","","Pop/Rock","","","180g","","Carpinteria","Stereo","45","Songbird","Vinyl","","1998","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","84","YM","243B36E3-7DB2-49E5-80F7-DBC748C784AD",""
"FIM ","11/6/2025","Classical","","","Red Book","94","Truckee","Stereo","","Super Sounds! II","CD","Discogs","","351","Admin","11/6/2025 1:45:14 AM","351","","11/6/2025 01:47:23","Admin","","YM","03E4EDFA-87B8-4CF7-8CAA-68ADE294B4CE",""
"Frank Sinatra","11/5/2025","Pop/Rock","Swing","","SACD","110","Truckee","Stereo","","Songs For Swingin' Lovers","CD","Discogs","1956","351","Admin","11/5/2025 8:46:28 PM","351","","11/29/2025 13:50:35","Admin","","YM","F5B08DD9-A101-4973-A378-5E1DDBF44A35",""
"Frank Strazzerri","","Jazz","Hard Bop","","CCIR","150","Carpinteria","Stereo","15 ips","That's Him, 1 March 1969 Occidental College","Tape","International Phonograph Inc.","1969","351","Admin","3/27/2025 3:41:01 PM","351","","5/6/2025 3:31:49 AM","Admin","","Mark","AB2E7B14-EB04-429E-9DE9-0FF79B601DFC",""
"Freddie Hubbard","","Jazz","Hard Bop","","","","Carpinteria","Stereo","33 ⅓","Open Sesame","Vinyl","","1960","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","85","YM","7AB42640-22BE-4AB4-BD37-AAD3258CB2D4",""
"Gary Burton Quartet","","Jazz","Post-Bop","","","","Carpinteria","Stereo","33 ⅓","Duster","Vinyl","","1967","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","86","YM","D3F600F0-889E-45C5-9A0F-090054730D02",""
"Gerry Mulligan","","Jazz","Cool","","","","Carpinteria","Mono","33 ⅓","Mulligan and Getz and Desmond","Vinyl","","1980","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","87","YM","E84527A1-A5FE-4036-B13F-3DFEC34616C9",""
"Getz / Gilberto","","Jazz","Bossa Nova","","180g","","Carpinteria","Stereo","33 ⅓","Getz / Gilberto","Vinyl","","1964","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","88","YM","3E2673C8-3D4C-42AB-9EB6-A1E050D43C59",""
"Getz / Gilberto","9/28/2025","Jazz","Bossa Nova","","SACD","30","Truckee","Stereo","33 ⅓","Getz / Gilberto","CD","Acoustic Sounds","1964","351","Admin","9/28/2025 11:51:36 PM","351","","9/28/2025 23:51:53","Admin","82","YM","6CB9CD3A-6452-47AD-9774-8415FEF83A61",""
"Getz / Gilberto","10/7/2025","Jazz","Bossa Nova","","140g","29","Truckee","Stereo","33 ⅓","Getz / Gilberto","Vinyl","Amazon","1964","351","Admin","10/7/2025 4:17:27 PM","351","","10/9/2025 14:39:03","Admin","89","YM","6C7914F0-2B19-4197-BE10-3A93D1492B20",""
"Glenn Gould","4/6/2025","Classical","","","180g","23.99","Carpinteria","Mono","33 ⅓","Goldberg Variations 1955","Vinyl","BAM","1955","351","Admin","4/6/2025 9:51:03 AM","351","","10/9/2025 14:39:03","Admin","90","YM","BE45F91C-65FA-4AF5-A629-4CB132C6219A",""
"Grant Green","","Jazz","Hard Bop","","","","Carpinteria","Stereo","33 ⅓","Idle Moments","Vinyl","","1965","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","91","YM","38B6026E-9464-4937-A197-F9553F23802B",""
"Grant Green","3/6/2025","Jazz","Hard Bop","","180g","124","Carpinteria","Mono","45","Solid","Vinyl","Music Matters","1964","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","92","YM","57C598A3-1162-4737-9020-9DA04188F4A4",""
"Grateful Dead","4/16/2025","Pop/Rock","","","180g","60","Carpinteria","Stereo","45","American Beauty","Vinyl","Mobile Fidelity","1970","351","Admin","4/17/2025 3:30:56 AM","351","","10/9/2025 14:39:03","Admin","93","YM","70BB5CCA-77BE-48DF-9669-A671917FE637",""
"Grateful Dead","4/16/2025","Pop/Rock","","","180g","60","Carpinteria","Stereo","45","Workingman's Dead","Vinyl","Mobile Fidelity","1970","351","Admin","4/17/2025 3:28:37 AM","351","","10/9/2025 14:39:03","Admin","94","YM","4BA6976E-D735-433A-91FB-DD9205A2633E",""
"Hank Mobley","","Jazz","Hard Bop","","180g","","Carpinteria","Stereo","33 ⅓","No Room for Squares","Vinyl","","1963","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","95","YM","DF11CE11-49ED-42BF-AA96-0463AAD276EC",""
"Hank Mobley","","Jazz","","","180g","","Carpinteria","Stereo","33 ⅓","Soul Station","Vinyl","","1960","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","96","YM","9F08389F-07FE-4BE9-B72D-66ED398E7DC7",""
"Hank Mobley","5/2/2025","Jazz","","","CCIR","850","Carpinteria","Stereo","15 ips","Soul Station","Tape","Sepea","1960","351","Admin","5/2/2025 7:33:43 PM","351","","5/6/2025 4:19:10 AM","Admin","","YM","AC4FBCF2-EDC3-4267-BD0A-55C33CC9F397",""
"Hank Mobley - Lee Morgan","11/28/2025","Jazz","Hard Bop","","SACD","35","Truckee","Stereo","","Peckin' Time","CD","veteranrocker","1958","351","Admin","11/28/2025 9:41:47 PM","351","","11/28/2025 22:11:46","Admin","","YM","D4A2702E-3527-4DC5-B6A1-7050C27597CE",""
"Herbie Hancock","","Jazz","Modal, Hard-Bop","","180g","","Carpinteria","Stereo","33 ⅓","Empyrean Isles","Vinyl","","1964","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","97","YM","9F276DD8-9A0B-4112-BD89-A3A925EE6820",""
"Herbie Nichols Trio","","Jazz","Hard Bop","","","","Carpinteria","Mono","33 ⅓","Blue Note 1519","Vinyl","","1956","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","98","YM","3F60CAAE-51D7-4FC4-9938-E61098F85069",""
"Horace Silver Quintet","","Jazz","Hard Bop","","180g","","Carpinteria","Stereo","33 ⅓","Blowin’ the Blues Away","Vinyl","","1959","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","99","YM","17B026E5-AE00-4155-B151-F1D6043AF92F",""
"Horace Silver Quintet","","Jazz","Soul Jazz","","","","Carpinteria","Stereo","33 ⅓","Further Explorations","Vinyl","","1958","351","Admin","3/27/2025 3:41:01 PM","351","No","10/9/2025 14:39:03","Admin","100","YM","A8AAF556-F791-4238-8F58-976A093543EC",""
"Horace Silver Quintet","","Jazz","Hard Bop, Soul Jazz","","180g","","Carpinteria","Mono","33 ⅓","Six Pieces of Silver","Vinyl","","1956","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","101","YM","C1829D86-637E-4830-A8C7-04F41FA82D1F",""
"Horace Silver Quintet","","Jazz","Soul Jazz","","180g","","Carpinteria","Stereo","33 ⅓","Song for My Father","Vinyl","","1963","351","Admin","3/27/2025 3:41:01 PM","351","Yes","10/9/2025 14:39:03","Admin","102","YM","48B4E88E-9BE3-4141-A62B-34205359E544",""
"Hugh Masekela","11/28/2025","World","Afro-Jazz","","SACD","37","Truckee","Stereo","","Hope","CD","veteranrocker","1994","351","Admin","11/28/2025 9:59:37 PM","351","","11/28/2025 22:12:38","Admin","","YM","D36A61B5-4D1A-4A46-ABDC-DB5C1C9EF411",""
"Ira Sullivan","","Jazz","Bop","","CCIR","152","Carpinteria","Stereo","15 ips","Blue Stroll","Tape","International Phonograph Inc.","1959","351","Admin","3/27/2025 3:41:01 PM","351","","5/6/2025 4:28:09 AM","Admin","","Mark","4BF6DDBA-9678-4E66-9BB2-163EA18E5474",""
"J.J. Cale","3/5/2025","Pop/Rock","Blues Rock","","180g","125","Carpinteria","Stereo","33 ⅓","Naturally","Vinyl","Discogs","1971","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","103","Mark","E3AF2541-A849-4D68-B201-6C88FE3AF7C8",""
"J.J. Cale","3/5/2025","Pop/Rock","Blues Rock","","Red Book","29","Truckee","Stereo","33 ⅓","Naturally","CD","Discogs","1971","351","Admin","10/9/2025 5:17:58 PM","351","","10/9/2025 17:18:18","Admin","103","Mark","DC6CE91B-9D72-4E6A-B3FF-72FC11547F00",""
"James Brown","11/28/2025","Funk/Soul","","","SACD","40","Truckee","Stereo","","Sex Machine","CD","veteranrocker","1970","351","Admin","11/28/2025 9:55:46 PM","351","","11/28/2025 22:13:22","Admin","","YM","B863F61C-45EB-4353-88BF-6CD3A60B3B8D",""
"James Taylor","","Pop/Rock","","","","","Carpinteria","Stereo","33 ⅓","JT","Vinyl","","1977","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","104","YM","29A8B091-DC14-4D58-A512-3A9F6DA0B6BD",""
"Janaki String Trio","12/2/2025","Classical","","","CCIR","290","Truckee","Stereo","30 ips","Penderecki, Beethoven, Barabba","Tape","Yarlung Records","2006","351","Admin","12/27/2025 2:00:56 PM","351","","12/27/2025 14:08:55","Admin","","YM","8787BAA8-B80B-4D21-AD8A-E1AE4E447782",""
"Janos Starker","4/6/2025","Classical","","The original recording date for Janos Starker’s performance of Dvořák’s Cello Concerto in B minor, Op. 104 and Bruch’s Kol Nidrei with the London Symphony Orchestra conducted by Antal Dorati was July 6, 7, and 10, 1962 at Watford Town Hall, London","180g","60","Carpinteria","Stereo","45","Dvorak: Violincello Concerto","Vinyl","Acoustic Sounds","1962","351","Admin","4/6/2025 7:15:45 PM","351","","10/9/2025 14:39:03","Admin","105","YM","A90F3FED-2600-43F8-AB3C-C16F7045777A",""
"Jazz at The Pawnshop","3/18/2025","Jazz","","","CCIR","995","Carpinteria","Stereo","15 ips","Late Night","Tape","2XHD","1995","351","Admin","3/27/2025 3:41:01 PM","351","","5/6/2025 4:30:34 AM","Admin","","YM","978C4607-BD47-4B8A-A38D-C8F285B4D3FF",""
"Jazz at The Pawnshop","9/28/2025","Jazz","","","SACD","25","Truckee","Stereo","15 ips","Late Night","CD","Acoustic Sounds","1995","351","Admin","9/28/2025 11:50:26 PM","351","","10/4/2025 14:38:27","Admin","","YM","CB69B8FC-176C-4B40-AB54-365F35B3A63D",""
"Jefferson Airplane","","Pop/Rock","Psychedelic","","","","Carpinteria","Mono","45","Surrealistic Pillow","Vinyl","","1967","351","Admin","3/27/2025 3:41:01 PM","351","Yes","10/9/2025 14:39:03","Admin","106","YM","5C9500D2-B6E9-471B-9265-801B33FE3F0E",""
"Jefferson Airplane","9/28/2025","Pop/Rock","Psychedelic","","SACD","35","Truckee","Stereo","45","Surrealistic Pillow","CD","Acoustic Sounds","1967","351","Admin","9/28/2025 11:46:40 PM","351","Yes","10/4/2025 14:38:43","Admin","99","YM","EC81D716-4309-458C-A766-A264B1754B30",""
"Jefferson Airplane","10/7/2025","Pop/Rock","Psychedelic","","140g","25","Truckee","Stereo","45","Surrealistic Pillow","Vinyl","Amazon","1967","351","Admin","10/7/2025 3:53:16 PM","351","Yes","10/9/2025 14:39:03","Admin","107","YM","05CF52BC-5A52-4351-809B-50E1F7E68590",""
"Jerome Sabbagh & Greg Tuohey","2/13/2025","Jazz","Post-Bop","","CCIR","550","Carpinteria","Stereo","15 ips","No Filter","Tape","Analog Tone Factory","2017","351","Admin","3/27/2025 3:41:01 PM","351","","5/7/2025 6:15:13 PM","Admin","","YM","82CD7413-E958-4A92-A01C-70D5C4DB5E5A",""
"Jim Hall","","Jazz","Cool","","","","Carpinteria","Stereo","33 ⅓","Concierto","Vinyl","","1975","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","108","YM","D0446EFC-D541-411F-A7BB-51FADEEA4CFC",""
"Jimmy Witherspoon","2/24/2025","Blues","Jazz","","180g","40","Carpinteria","Stereo","33 ⅓","Evenin' Blues","Vinyl","Acoustic Sounds","1963","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","109","YM","4EFB784C-CA2F-4794-91AA-819AE16395CE",""
"Joan Baez","2/26/2025","Folk","","","180g","40","Carpinteria","Stereo","33 ⅓","Diamonds and Rust in the Bullring","Vinyl","Acoustic Sounds","1988","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","110","YM","EF9C9AFE-185C-4886-AB95-DF84B7FA0AA7",""
"Joe Henderson","","Jazz","Hard Bop","","","","Carpinteria","Stereo","33 ⅓","Mode For Joe","Vinyl","","1966","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","111","YM","198804DE-26D9-4D45-ABAA-4C9AF3005AF0",""
"Joey Skoch","","Jazz","","","CCIR","150","Carpinteria","Stereo","15 ips","Piano Trio","Tape","International Phonograph Inc.","2023","351","Admin","3/27/2025 3:41:01 PM","351","","5/7/2025 6:16:48 PM","Admin","","Mark","D9AEABE2-9108-421C-8F2E-32927FEE3122",""
"John Coltrane","","Jazz","Post-Bop","","","","Carpinteria","Stereo","33 ⅓","A Love Supreme","Vinyl","","1965","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","112","YM","DCE63F69-503B-4CDC-B897-36CE6AE9DF5B",""
"John Coltrane","9/28/2025","Jazz","Post-Bop","","SACD","30","Truckee","Stereo","33 ⅓","A Love Supreme","CD","Acoustic Sounds","1965","351","Admin","9/28/2025 11:42:55 PM","351","","9/28/2025 23:43:17","Admin","104","YM","BAFDE686-9F61-4D2E-8E07-1BBC61F85C08",""
"John Coltrane","1/27/2025","Jazz","Post-Bop, Standards","","","","Carpinteria","Mono","33 ⅓","Ballads with McCoy Tyner, Jimmy Garrison, Elvin Jones","Vinyl","Gift","1963","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","113","Mark","957E29E0-52B3-4F59-9885-31792F7DFCF0",""
"John Coltrane","","Jazz","Hard Bop","","","","Carpinteria","Mono","33 ⅓","Blue Train","Vinyl","","1958","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","114","YM","D9326F82-9732-4D19-8C48-8ECE9FC24F8D",""
"John Coltrane","9/28/2025","Jazz","Hard Bop","","SACD","30","Truckee","Stereo","30 ips","Blue Train","CD","Acoustic Sounds","1957","351","Admin","7/18/2025 7:08:49 PM","351","","10/3/2025 11:13:39","Admin","","YM","3529F33A-A5AB-4D93-90EE-471408308F9C",""
"John Coltrane","10/7/2025","Jazz","Hard Bop","","140g","39","Truckee","Mono","33 ⅓","Blue Train","Vinyl","Amazon","1958","351","Admin","10/7/2025 4:00:02 PM","351","","10/9/2025 14:39:03","Admin","115","YM","1E6C3D7B-08AD-4A7C-9C30-56D3E12B9091",""
"John Coltrane","10/3/2025","Jazz","Hard Bop, Modal","","SACD","41","Truckee","Stereo","","Coltrane Plays the Blues","CD","veteranrocker","1962","351","Admin","10/3/2025 12:04:50 PM","351","","10/3/2025 16:09:49","Admin","","YM","0C59CCD4-4C98-47EF-A007-8951754F01D2",""
"John Coltrane","11/28/2025","Jazz","Hard Bop, Post-Bob","","SACD","38","Truckee","Stereo","","Coltrane Plays the Blues","CD","veteranrocker","1962","351","Admin","11/28/2025 9:51:10 PM","351","","11/28/2025 22:14:21","Admin","","YM","F2E98AB3-16BF-4EE9-8AA1-85BC5201406A",""
"John Coltrane","","Jazz","Hard Bop","","180g","","Carpinteria","Stereo","33 ⅓","Giant Steps","Vinyl","","1960","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","116","YM","AAF8F128-D3E4-4D23-A5FB-73BBE9DB3E01",""
"John Coltrane","","Jazz","Hard Bop, Avant-Garde","","","","Carpinteria","Stereo","33 ⅓","Olé","Vinyl","","1961","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","117","YM","94AC0773-E26E-4ED4-A9D1-F6C4D9889617",""
"John Coltrane","","Jazz","Hard Bop","","","","Carpinteria","Stereo","45","Ole ","Vinyl","","1961","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","118","YM","5F4319DB-7B99-4429-9013-F5E2719F4339",""
"John Lennon","2/17/2025","Pop/Rock","Singer/Songwriter","","140g","250","Carpinteria","Stereo","33 ⅓","Imagine","Vinyl","Analog Records","1971","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","119","Mark","0ED39B30-2893-42A4-982E-87393B264861",""
"John Mayall","","Blues","","","","","Carpinteria","Stereo","33 ⅓","The Turning Point","Vinyl","","1969","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","120","YM","EDC0D143-44AD-4BDE-A9ED-DFCB3A3A128B",""
"John Prine","11/28/2025","Folk","Singer/Songwriter","","SACD","37","Truckee","Stereo","","John Prine","CD","veteranrocker","1971","351","Admin","11/28/2025 9:54:39 PM","351","","11/28/2025 22:15:10","Admin","","YM","CFFD0F37-5D9C-43C7-8B3E-FBCA18E3BF93",""
"Johnny Cash","","Country","","","","","Carpinteria","Stereo","33 ⅓","At Folsom Prison","Vinyl","","1968","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","121","YM","CC38F128-4666-4367-8E2B-C787C28FA133",""
"Johnny Cash","","Country","","","","","Carpinteria","Mono","33 ⅓","Bitter Tears","Vinyl","","1964","351","Admin","3/27/2025 3:41:01 PM","351","","10/9/2025 14:39:03","Admin","122","YM","C05C2D69-76FA-4E31-A85E-C02C2FF0B6A7",""
